

店名	日付	category	action	label	件数	時	分	秒
おいもここ	2026-02-02	501_Splash	AppStart	location=AppDeny,AppDeny,AppDeny	2	02	00	54
おいもここ	2026-02-03	501_Splash	AppStart	location=AppDeny,AppDeny,AppDeny	2	00	50	03
おいもここ	2026-02-04	501_Splash	AppStart	location=AppDeny,AppDeny,AppDeny	2	00	57	41
おいもここ	2026-02-05	501_Splash	AppStart	location=AppDeny,AppDeny,AppDeny	2	00	52	40
おいもここ	2026-02-06	501_Splash	AppStart	location=AppDeny,AppDeny,AppDeny	2	00	35	17
おいもここ	2026-02-07	501_Splash	AppStart	location=AppDeny,AppDeny,AppDeny	2	00	43	53
おいもここ	2026-02-08	501_Splash	AppStart	location=AppDeny,AppDeny,AppDeny	2	01	39	39
おいもここ	2026-02-09	501_Splash	AppStart	location=AppDeny,AppDeny,AppDeny	2	00	36	19
おいもここ	2026-02-10	501_Splash	AppStart	location=AppDeny,AppDeny,AppDeny	2	01	43	26
おいもここ	2026-02-11	501_Splash	AppStart	location=AppDeny,AppDeny,AppDeny	2	01	03	26
おいもここ	2026-02-12	501_Splash	AppStart	location=AppDeny,AppDeny,AppDeny	2	00	34	34
おいもここ	2026-02-13	501_Splash	AppStart	location=AppDeny,AppDeny,AppDeny	2	01	34	55
おいもここ	2026-02-14	501_Splash	AppStart	location=AppDeny,AppDeny,AppDeny	2	00	48	17
おいもここ	2026-02-15	501_Splash	AppStart	location=AppDeny,AppDeny,AppDeny	2	01	17	07
おいもここ	2026-02-16	501_Splash	AppStart	location=AppDeny,AppDeny,AppDeny	1	11	43	58
おいもここ	2026-02-17	501_Splash	AppStart	location=AppDeny,AppDeny,AppDeny	2	00	41	02
おいもここ	2026-02-18	501_Splash	AppStart	location=AppDeny,AppDeny,AppDeny	2	01	57	22
おいもここ	2026-02-19	501_Splash	AppStart	location=AppDeny,AppDeny,AppDeny	2	01	59	25
おいもここ	2026-02-20	501_Splash	AppStart	location=AppDeny,AppDeny,AppDeny	3	01	09	20
おいもここ	2026-02-21	501_Splash	AppStart	location=AppDeny,AppDeny,AppDeny	2	00	40	34
おいもここ	2026-02-22	501_Splash	AppStart	location=AppDeny,AppDeny,AppDeny	2	01	08	32
おいもここ	2026-02-23	501_Splash	AppStart	location=AppDeny,AppDeny,AppDeny	2	00	32	38
おいもここ	2026-02-24	501_Splash	AppStart	location=AppDeny,AppDeny,AppDeny	2	00	32	38
おいもここ	2026-02-25	501_Splash	AppStart	location=AppDeny,AppDeny,AppDeny	3	01	05	14
おいもここ	2026-02-15	501_Splash	CreateUdidTextOnStorage	udid=29792FDB-DE2D-4724-83EE-CCC100DFE6D1_202204261336481388	1	22	39	16
おいもここ	2026-02-15	501_Splash	CreateUdidTextOnStorage	udid=3FDEDB75-168A-4D6C-A1F7-BA509396CADB_202511181407299890	1	10	27	37
おいもここ	2026-02-18	501_Splash	CreateUdidTextOnStorage	udid=5827687C-3DD3-4E06-8717-DEE0D3E899D1_202509171419193106	1	12	42	56
おいもここ	2026-02-20	501_Splash	CreateUdidTextOnStorage	udid=6F06BECD-2443-4BB1-BF20-8FD0B1A9962B_202305171903383880	1	15	43	41
おいもここ	2026-02-25	501_Splash	CreateUdidTextOnStorage	udid=6F06BECD-2443-4BB1-BF20-8FD0B1A9962B_202305171903383880	1	20	15	49
おいもここ	2026-01-27	501_Splash	CreateUdidTextOnStorage	udid=702D3B37-8F5E-4767-A1C7-F0C47CECB20C_202508242007135263	1	19	26	43
おいもここ	2026-02-05	501_Splash	CreateUdidTextOnStorage	udid=702D3B37-8F5E-4767-A1C7-F0C47CECB20C_202508242007135263	1	20	01	16
おいもここ	2026-02-19	501_Splash	CreateUdidTextOnStorage	udid=702D3B37-8F5E-4767-A1C7-F0C47CECB20C_202508242007135263	1	19	53	40
おいもここ	2026-02-25	501_Splash	CreateUdidTextOnStorage	udid=702D3B37-8F5E-4767-A1C7-F0C47CECB20C_202508242007135263	1	20	22	22
おいもここ	2026-01-26	501_Splash	CreateUdidTextOnStorage	udid=739E992F-1384-44F0-BC29-E57F06FDD4A6_202601220949131495	3	09	31	57
おいもここ	2026-02-18	501_Splash	CreateUdidTextOnStorage	udid=7EDFE8C6-4E18-490E-8A22-CA34347AF6AA_202303071203522535	1	10	20	54
おいもここ	2026-01-27	501_Splash	CreateUdidTextOnStorage	udid=9679937A-509D-4292-B6C8-D47A064D9868_202402031109452243	1	09	41	10
おいもここ	2026-02-05	501_Splash	CreateUdidTextOnStorage	udid=9679937A-509D-4292-B6C8-D47A064D9868_202402031109452243	1	16	08	22
おいもここ	2026-02-19	501_Splash	CreateUdidTextOnStorage	udid=9679937A-509D-4292-B6C8-D47A064D9868_202402031109452243	1	11	28	54
おいもここ	2026-02-25	501_Splash	CreateUdidTextOnStorage	udid=9679937A-509D-4292-B6C8-D47A064D9868_202402031109452243	1	10	25	08
おいもここ	2026-02-19	501_Splash	CreateUdidTextOnStorage	udid=A271E28C-4B18-477D-BFDC-9B6783C0366C_202403011827122828	1	21	09	56
おいもここ	2026-02-25	501_Splash	CreateUdidTextOnStorage	udid=A271E28C-4B18-477D-BFDC-9B6783C0366C_202403011827122828	1	15	10	49
おいもここ	2026-02-01	501_Splash	CreateUdidTextOnStorage	udid=EB327FE7-4D91-403F-A406-636BDBD18F23_202409212323086742	1	10	45	02
おいもここ	2026-02-01	501_Splash	CreateUdidTextOnStorage	udid=FE4DEE34-FC00-4528-A065-58D6DD31F6A9_202410061629536846	1	12	01	50
おいもここ	2026-01-26	502_Title	CloseScene		2	11	58	03
おいもここ	2026-01-27	502_Title	CloseScene		1	19	26	49
おいもここ	2026-01-29	502_Title	CloseScene		1	12	08	35
おいもここ	2026-02-01	502_Title	CloseScene		1	12	01	57
おいもここ	2026-02-05	502_Title	CloseScene		2	05	44	00
おいもここ	2026-02-06	502_Title	CloseScene		2	18	02	40
おいもここ	2026-02-15	502_Title	CloseScene		2	10	27	43
おいもここ	2026-02-17	502_Title	CloseScene		1	13	39	05
おいもここ	2026-02-19	502_Title	CloseScene		1	21	10	38
おいもここ	2026-02-25	502_Title	CloseScene		2	20	15	54
おいもここ	2026-02-19	502_Title	OpenScene(SimpleGuiButton:_ChannelOpener)	scene=503_Subtitle,channel=-1,passphrase=for-passphrase-215	1	21	10	37
おいもここ	2026-02-05	502_Title	OpenScene(SimpleGuiButton:_ChannelOpener)	scene=503_Subtitle,channel=204,passphrase=for-passphrase-204	1	05	44	00
おいもここ	2026-01-29	502_Title	OpenScene(SimpleGuiButton:_ChannelOpener)	scene=503_Subtitle,channel=218,passphrase=for-passphrase-218	1	12	08	35
おいもここ	2026-02-15	502_Title	OpenScene(SimpleGuiButton:_ChannelOpener)	scene=503_Subtitle,channel=460,passphrase=for-passphrase-460	1	22	39	28
おいもここ	2026-02-25	502_Title	OpenScene(SimpleGuiButton:_ChannelOpener)	scene=503_Subtitle,channel=509,passphrase=for-passphrase-509	1	20	15	54
おいもここ	2026-02-01	502_Title	OpenScene(SimpleGuiButton:_ChannelOpener)	scene=503_Subtitle,channel=627,passphrase=for-passphrase-627	2	10	45	08
おいもここ	2026-02-06	502_Title	OpenScene(SimpleGuiButton:_ChannelOpener)	scene=503_Subtitle,channel=657,passphrase=for-passphrase-657	1	18	02	40
おいもここ	2026-02-06	502_Title	OpenScene(SimpleGuiButton:_ChannelOpener)	scene=503_Subtitle,channel=676,passphrase=for-passphrase-676	1	18	08	38
おいもここ	2026-02-15	502_Title	OpenScene(SimpleGuiButton:_ChannelOpener)	scene=503_Subtitle,channel=676,passphrase=for-passphrase-676	1	10	27	43
おいもここ	2026-01-26	502_Title	OpenScene(SimpleGuiButton:_ChannelOpener)	scene=503_Subtitle,channel=680,passphrase=for-passphrase-680	1	21	11	21
おいもここ	2026-01-27	502_Title	OpenUrl(SimpleGuiButton:_ChannelOpener)	url=https://manage.app-svr.com/apps/favorone/imageviewer/imageviewer.php?image_path=https://ailc-fors-cdn-manage.app-svr.com/origin_user_info_files/10028/images_1918f538013051589e7bd539b6c51c79_original.jpg&amp;isUseInnerBrowser=true&amp;showControls=true&amp;addUniqueLink=true&amp;addDeviceUniqueIdentifier=true&amp;now=639051037098802340&amp;udid=9679937A-509D-4292-B6C8-D47A064D9868_202402031109452243	1	09	41	50
おいもここ	2026-02-25	502_Title	OpenUrl(SimpleGuiButton:_ChannelOpener)	url=https://manage.app-svr.com/CARMforS_CMSTemplate//web_origin_user_details/listandmap_favorone?udid=e11593cfa3692cd6a6191e06f82e28df_202410111546274483&amp;application_id=15&amp;viewName=listandmap_favorone_staging&amp;now=639076201433496270&amp;location=Deny,Deny,Deny&amp;BrowserType=fullwebview&amp;is_use_inner_browser=1	1	12	42	21
おいもここ	2026-02-01	503_Subtitle	CloseScene		1	12	02	10
おいもここ	2026-02-05	503_Subtitle	CloseScene		1	05	43	58
おいもここ	2026-02-06	503_Subtitle	CloseScene		1	18	08	20
おいもここ	2026-02-07	503_Subtitle	CloseScene		1	10	25	04
おいもここ	2026-02-15	503_Subtitle	CloseScene		1	10	21	06
おいもここ	2026-02-16	503_Subtitle	CloseScene		1	11	49	22
おいもここ	2026-02-17	503_Subtitle	CloseScene		2	13	38	31
おいもここ	2026-02-23	503_Subtitle	CloseScene		1	19	35	11
おいもここ	2026-02-05	503_Subtitle	OpenScene(ARSceneGuiButton:店舗情報画面の戻るボタン-220-221-229-)	scene=502_Title,channel=-1,passphrase=	1	05	43	58
おいもここ	2026-02-06	503_Subtitle	OpenScene(ARSceneGuiButton:店舗情報画面の戻るボタン-220-221-229-)	scene=502_Title,channel=-1,passphrase=	1	18	08	20
おいもここ	2026-02-07	503_Subtitle	OpenScene(ARSceneGuiButton:店舗情報画面の戻るボタン-220-221-229-)	scene=502_Title,channel=-1,passphrase=	1	10	25	03
おいもここ	2026-02-15	503_Subtitle	OpenScene(ARSceneGuiButton:店舗情報画面の戻るボタン-220-221-229-)	scene=502_Title,channel=-1,passphrase=	1	10	21	06
おいもここ	2026-02-17	503_Subtitle	OpenScene(ARSceneGuiButton:店舗情報画面の戻るボタン-220-221-229-)	scene=502_Title,channel=-1,passphrase=	1	13	38	58
おいもここ	2026-02-23	503_Subtitle	OpenScene(ARSceneGuiButton:店舗情報画面の戻るボタン-220-221-229-)	scene=502_Title,channel=-1,passphrase=	1	19	35	11
おいもここ	2026-02-01	503_Subtitle	OpenScene(SimpleGuiButton:_ChannelOpener)	scene=523_QrCodeReader,channel=627,passphrase=	1	12	02	09
おいもここ	2026-02-15	503_Subtitle	OpenUrl(ARSceneGuiButton:menu)	url=https://manage.app-svr.com/apps/favorone/imageviewer/shop.php?image_path=img/oimo/oimo_menu_241015.jpg&amp;now=639067476394838530	1	10	20	39
おいもここ	2026-02-17	503_Subtitle	OpenUrl(ARSceneGuiButton:menu)	url=https://manage.app-svr.com/apps/favorone/imageviewer/shop.php?image_path=img/oimo/oimo_menu_241015.jpg&amp;now=639069323127697900	1	13	38	32
おいもここ	2026-02-16	503_Subtitle	OpenUrl(ARSceneGuiButton:クーポン-207-220-221-229-233-)	url=https://manage.app-svr.com/CARMforS_CMSTemplate//web_origin_user_distribution_coupons/index?udid=DF272254-47AE-48D0-A683-0FE391E73D53_202409121801023139&amp;application_id=15&amp;LogChannelId=627&amp;viewname=index_favo&amp;version=2.0.4	1	11	48	46
おいもここ	2026-02-06	503_Subtitle	OpenUrl(ARSceneGuiButton:クーポン-207-220-221-229-233-)	url=https://manage.app-svr.com/CARMforS_CMSTemplate//web_origin_user_distribution_coupons/index?udid=e8593332009dba68a3a8c1674eb1f70b_202301071424370944&amp;application_id=15&amp;LogChannelId=627&amp;viewname=index_favo&amp;version=2.0.6	1	18	08	14
おいもここ	2026-02-05	503_Subtitle	OpenUrl(ARSceneGuiButton:スタンプ-207-220-221-229-233-)	url=https://manage.app-svr.com/CARMforS_CMSTemplate//web_app_user_stamps/index?udid=B202950F-D036-43D7-9485-E6C87F17DCCB_202309221939046210&amp;application_id=15&amp;LogChannelId=627&amp;viewName=index_favo&amp;version=2.0.4&amp;now=639058670040606060	1	05	43	24
おいもここ	2026-02-05	503_Subtitle	OpenUrl(ARSceneGuiButton:スタンプ-207-220-221-229-233-)	url=https://manage.app-svr.com/CARMforS_CMSTemplate//web_app_user_stamps/index?udid=B202950F-D036-43D7-9485-E6C87F17DCCB_202309221939046210&amp;application_id=15&amp;LogChannelId=627&amp;viewName=index_favo&amp;version=2.0.4&amp;now=639058670113626240	1	05	43	31
おいもここ	2026-02-01	503_Subtitle	OpenUrl(ARSceneGuiButton:スタンプ-207-220-221-229-233-)	url=https://manage.app-svr.com/CARMforS_CMSTemplate//web_app_user_stamps/index?udid=FE4DEE34-FC00-4528-A065-58D6DD31F6A9_202410061629536846&amp;application_id=15&amp;LogChannelId=627&amp;viewName=index_favo&amp;version=2.0.4&amp;now=639055441187701560	1	12	01	58
おいもここ	2026-02-07	503_Subtitle	OpenUrl(ARSceneGuiButton:マップ)	url=https://www.google.com/maps/place/oimo%26coco+%E3%81%8A%E3%81%84%E3%82%82%E3%81%93%E3%81%93+%E6%B8%85%E6%B0%B4%E6%9C%88%E8%A6%8B%E7%94%BA%E5%BA%97/@35.0032452,138.4813906,15z/data=!4m6!3m5!1s0x601a31eea1a3202f:0xfdab560e8a84cc31!8m2!3d35.0032452!4d138.4813906!16s%2Fg%2F11kjqtb_28?entry=ttu&amp;g_ep=EgoyMDI0MDkxNi4wIKXMDSoASAFQAw%3D%3D&amp;now=639060566964905450	1	10	24	56
おいもここ	2026-02-17	503_Subtitle	OpenUrl(ARSceneGuiButton:マップ)	url=https://www.google.com/maps/place/oimo%26coco+%E3%81%8A%E3%81%84%E3%82%82%E3%81%93%E3%81%93+%E6%B8%85%E6%B0%B4%E6%9C%88%E8%A6%8B%E7%94%BA%E5%BA%97/@35.0032452,138.4813906,15z/data=!4m6!3m5!1s0x601a31eea1a3202f:0xfdab560e8a84cc31!8m2!3d35.0032452!4d138.4813906!16s%2Fg%2F11kjqtb_28?entry=ttu&amp;g_ep=EgoyMDI0MDkxNi4wIKXMDSoASAFQAw%3D%3D&amp;now=639069323246865540	1	13	38	44
おいもここ	2026-02-01	523_QrCodeReader	CloseScene		1	12	02	18
おいもここ	2026-02-01	523_QrCodeReader	OpenUrl(SimpleGuiButton:_ChannelOpener)	url=https://manage.app-svr.com/CARMforS_CMSTemplate//web_app_user_stamps/result?udid=FE4DEE34-FC00-4528-A065-58D6DD31F6A9_202410061629536846&amp;application_id=15&amp;LogChannelId=627&amp;BrowserType=fullWebView&amp;getpoint=1&amp;now=639055441317357820	1	12	02	11
おいもここ	2026-02-01	523_QrCodeReader	ReadQrCode	qrcode=https://manage.app-svr.com/CARMforS_CMSTemplate//web_app_user_stamps/result?udid=FE4DEE34-FC00-4528-A065-58D6DD31F6A9_202410061629536846&amp;application_id=15&amp;LogChannelId=627&amp;BrowserType=fullWebView&amp;getpoint=1,location=35.0034,138.4816,12.401	1	12	02	11
おいもここ	2026-02-01	WebEvent	WebAppUserStamps/result	GOT_NEW_COUPON	1	12	02	12
おいもここ	2026-02-05	WebEvent	WebAppUserStamps/view		1	05	43	48
